"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"kael","spotify:track:1cWD3SRnt48gFWzqTC3pWM","Disappear Here","spotify:artist:0YhUSm86okLWldQVwJkLlP","Bad Suns","spotify:album:2YXl7mV4d30fEbwpVQ7YBQ","Disappear Here","spotify:artist:0YhUSm86okLWldQVwJkLlP","Bad Suns","2016-09-16","https://i.scdn.co/image/ab67616d0000b273fffed5c0eb4428e53713ade4","1","1","225346","","false","35","QMRSZ1600412","","2022-02-15T13:57:14Z","la indie,modern alternative rock,modern rock,pov: indie","0.604","0.907","11","-5.526","1","0.0699","0.0103","0","0.102","0.499","145.998","4","","Vagrant Records","C © 2016 BMG Rights Management (US) LLC d/b/a Vagrant Records, P ℗ 2016 BMG Rights Management (US) LLC d/b/a Vagrant Records"
"kael","spotify:track:6usxoSOXGrQ1mGH4UllfCI","Gilding the Lily","spotify:artist:5rebfYbZVIhbRVcRKWVOAh","HUNNY","spotify:album:3veiAKm8GGN4fhcfh58PBr","Windows I","spotify:artist:5rebfYbZVIhbRVcRKWVOAh","HUNNY","2017-05-26","https://i.scdn.co/image/ab67616d0000b27399727dda116d38c439bc59cf","1","4","180947","https://p.scdn.co/mp3-preview/50cbb7024077e00e4f6c33b85cb36cf695bb2efe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QM24S1701429","","2022-02-15T13:57:09Z","indie pop,pov: indie","0.451","0.919","8","-7.603","1","0.0328","0.000393","0.0000134","0.557","0.671","159.985","4","","Epitaph","C 2017 HUNNY, LLC, under exclusive license to Epitaph, P 2017 HUNNY, LLC, under exclusive license to Epitaph"
"kael","spotify:track:5N7G1qcEeS2QEuXkq8AQsd","Take My Advice","spotify:artist:48PAAxWdIDbA4WHkHjgsEv","Wild Party","spotify:album:1itqJ1Ss7xUhNq0XoV1Ndk","Phantom Pop","spotify:artist:48PAAxWdIDbA4WHkHjgsEv","Wild Party","2014-10-07","https://i.scdn.co/image/ab67616d0000b273b2b05168e86b0af78ede0d97","1","4","228453","","false","32","US5261419804","","2022-02-15T13:57:06Z","hopebeat,indie rockism","0.543","0.89","1","-3.893","1","0.0582","0.000368","0","0.041","0.558","126","4","","Fearless Records","C © 2014 Fearless Records, a division of Concord Music Group, Inc., P ℗ 2014 Fearless Records, a division of Concord Music Group, Inc."
"kael","spotify:track:3Nc86B5XmDlG1KuEeSLD8x","Ew","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:6YKk4wlKdACRITGKmGnoIm","Nectar","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2020-09-24","https://i.scdn.co/image/ab67616d0000b27323c552a7a4fdafac02e08c34","1","1","207710","https://p.scdn.co/mp3-preview/b871936cddfd66d396c29155b802b8fc8764962c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","ZZOPM2002277","","2022-02-15T13:57:05Z","viral pop","0.48","0.373","10","-9.297","1","0.0278","0.804","0.067","0.12","0.0376","114.078","4","","88rising Music/Warner Records","C © 2020 88rising Records/Warner Records Inc., P ℗ 2020 88rising Records/Warner Records Inc. except track 4 ℗ 2020 88rising Records/Warner Records Inc./Mad Decent, under license to Columbia Records, a Division of Sony Music Entertainment"
"kael","spotify:track:20bJBbPapGQ4bqs0YcA9xY","Just What I Am","spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:5NjUjtjtkzZqRuWFdspT1K","Kid Cudi, King Chip","spotify:album:262o5a05pMUDSV2uzo5EwQ","Indicud","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2013-04-12","https://i.scdn.co/image/ab67616d0000b273b9ab5cc935d2327a7d2bc629","1","3","228026","","true","69","USUM71210095","","2022-02-15T13:56:57Z","hip hop,ohio hip hop,pop rap,rap,ohio hip hop","0.654","0.95","1","-3.163","1","0.137","0.00223","0","0.406","0.351","140.009","4","","Kid Cudi/Universal Records","C © 2013 Universal Republic Records, a division of UMG Recordings, Inc., P ℗ 2013 Universal Republic Records, a division of UMG Recordings, Inc."
"kael","spotify:track:3CgZCQyuyxHRMWB9BTwmni","Swim Good","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","spotify:album:3TLaFWQDhV1g39Qwd5sPAm","Swim Good","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","2011-01-01","https://i.scdn.co/image/ab67616d0000b273ebbff7725d3ce0739be01787","1","1","257186","","false","69","USUM71112758","","2022-02-15T13:56:54Z","lgbtq+ hip hop,neo soul","0.653","0.668","0","-8.183","1","0.0881","0.00116","0.00269","0.0731","0.711","160.048","4","","Red Zone Entertainment / IDJ","C © 2011 The Island Def Jam Music Group, P ℗ 2011 The Island Def Jam Music Group"
"kael","spotify:track:40jxatV29fk82SAziDsPqN","Rose Golden","spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:3rWZHrfrsPBxVy692yAIxF","Kid Cudi, WILLOW","spotify:album:5bCk3kWAy2JbbTfHqzZCII","Passion, Pain & Demon Slayin'","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2016-12-16","https://i.scdn.co/image/ab67616d0000b2735c8d9ad991d2a23eb039d8dd","1","7","277813","","true","60","USUM71614693","","2022-02-15T13:56:52Z","hip hop,ohio hip hop,pop rap,rap,afrofuturism,pop,post-teen pop,pov: indie","0.594","0.762","9","-7.951","0","0.0899","0.426","0","0.085","0.588","139.932","4","","Wicked Awesome/Kid Cudi","C © 2016 Republic Records, a division of UMG Recordings, Inc., P ℗ 2016 Republic Records, a division of UMG Recordings, Inc."
"kael","spotify:track:2aPTvyE09vUCRwVvj0I8WK","Sundress","spotify:artist:13ubrt8QOOCPljQ2FL1Kca","A$AP Rocky","spotify:album:3AlyvIIMZyT5LjWFeK5LSl","Sundress","spotify:artist:13ubrt8QOOCPljQ2FL1Kca","A$AP Rocky","2018-11-20","https://i.scdn.co/image/ab67616d0000b2731ae967e4a02c7a39eb3c189b","1","1","158205","https://p.scdn.co/mp3-preview/4cc0018584f7e316a81616be3bf66c9d9a42ed0e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USRC11803252","","2022-02-15T13:56:48Z","east coast hip hop,hip hop,rap,trap","0.721","0.707","6","-6.364","1","0.0595","0.181","0.00000368","0.143","0.743","125.005","4","","A$AP Worldwide/Polo Grounds Music/RCA Records","P (P) 2018 A$AP Rocky Recordings LLC/RCA Records. Marketed & Distributed by Polo Grounds Music/RCA Records."
"kael","spotify:track:30KctD1WsHKTIYczXjip5a","Tequila Shots","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","spotify:album:64nbgEEIcY4g1ElVLONJ0w","Man On The Moon III: The Chosen","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","Kid Cudi","2020-12-11","https://i.scdn.co/image/ab67616d0000b2739bf7698a1737bc7c2e4a14f3","1","2","193293","","true","72","USUM72023838","","2022-02-15T13:56:43Z","hip hop,ohio hip hop,pop rap,rap","0.712","0.556","5","-7.214","0","0.0531","0.084","0.0000504","0.527","0.22","90.494","4","","Republic Records","C © 2020 Republic Records, a division of UMG Recordings, Inc., P ℗ 2020 Republic Records, a division of UMG Recordings, Inc."
"kael","spotify:track:58k32my5lKofeZRtIvBDg9","HONEST","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","spotify:album:7Cw4LObzgnVqSlkuIyywtI","DIE FOR MY BITCH","spotify:artist:5SXuuuRpukkTvsLuUknva1","Baby Keem","2019-07-19","https://i.scdn.co/image/ab67616d0000b273683757f1fd40a7f7ef64bec1","1","2","172672","https://p.scdn.co/mp3-preview/d97fc527cfad8f68b21f1c3f6e786897dd2b393d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","QM6N21900313","","2022-02-15T13:56:40Z","hip hop,rap","0.676","0.536","2","-8.79","1","0.0432","0.403","0.0000337","0.105","0.373","79.037","4","","Baby Keem LLC","C (C) 2019 Baby Keem LLC, P (P) 2019 Baby Keem LLC"
