"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"brandon","spotify:track:0OdNZXNkVr2NXEmMcgnNaV","Frankie's Gun!","spotify:artist:4Ajgo7nAsTzjSFymIfBjZ1","The Felice Brothers","spotify:album:0FqgHHkIuDdNkMls1KDs3F","The Felice Brothers","spotify:artist:4Ajgo7nAsTzjSFymIfBjZ1","The Felice Brothers","2008-03-04","https://i.scdn.co/image/ab67616d0000b2737b0bb53798f4dbb679704ba6","1","3","246146","","false","0","US58B0802703","","2016-04-27T22:51:26Z","alternative country,chamber pop,modern folk rock,new americana,stomp and holler","0.376","0.741","5","-4.475","1","0.0378","0.57","0.00000781","0.0767","0.574","77.572","4","","Team Love Records","C © 2008 Team Love, P ℗ 2008 Team Love"
"brandon","spotify:track:6N0CM3BV5N84OCi5SUhVbb","Lump Sum","spotify:artist:4hRBjeemQ2NVkMIcaN9n3g","Eau Claire Memorial Jazz I","spotify:album:7FnBnw9ytQv9iN5sw6SFvn","A Decade With Duke [feat. Justin Vernon]","spotify:artist:4hRBjeemQ2NVkMIcaN9n3g","Eau Claire Memorial Jazz I","2009-12-07","https://i.scdn.co/image/ab67616d0000b27301c9d2b83a86991c98f0e764","1","1","401720","","false","0","US38Y0916401","","2016-04-27T21:04:34Z","eau claire indie","0.324","0.424","6","-15.183","0","0.0458","0.9","0.803","0.689","0.274","134.027","4","","Jagjaguwar","C 2009 Jagjaguwar, P 2009 Jagjaguwar"
"brandon","spotify:track:4xr5ucKhMDWvMu0G4hdqjf","Out For The West","spotify:artist:4W8mN8yzyYoeZW39XjAYpD","Castanets","spotify:album:6zavSsA6qZKH5TlYU9l5Nr","Decimation Blues","spotify:artist:4W8mN8yzyYoeZW39XjAYpD","Castanets","2014-08-19","https://i.scdn.co/image/ab67616d0000b2730708dc5a62a8c1bde90176d3","1","4","254212","","false","0","US64G1412304","","2016-04-27T20:56:13Z","new weird america","0.853","0.444","0","-8.655","1","0.0471","0.353","0.2","0.105","0.0401","99.987","4","","Asthmatic Kitty","C 2014 Asthmatic Kitty Records, P 2014 Domino Publishing Company of America, Inc."
"brandon","spotify:track:1hyduHLkm5n4IkdFO2Wa2c","Methuselah","spotify:artist:7fSnislKgW9Mz0YIqWQmGt","San Fermin","spotify:album:0E1ulEyY4ylALlD5N7DjL9","San Fermin","spotify:artist:7fSnislKgW9Mz0YIqWQmGt","San Fermin","2013-11-11","https://i.scdn.co/image/ab67616d0000b273a644a704bfb5cc9c3b242031","1","6","293720","","false","0","USCJ81300991","","2016-04-27T19:48:58Z","brooklyn indie,chamber pop","0.494","0.202","0","-11.123","0","0.0265","0.85","0.0581","0.114","0.196","76.154","4","","Downtown Records","C 2013 Downtown Music, P 2013 Downtown Music"
"brandon","spotify:track:1fDUds6Gcl87WHMvGUxmn4","Trouble","spotify:artist:3HJIB8sYPyxrFGuwvKXSLR","TV On The Radio","spotify:album:2pJdnCpeXm3KVUlyuNSeRX","Seeds","spotify:artist:3HJIB8sYPyxrFGuwvKXSLR","TV On The Radio","2014-11-17","https://i.scdn.co/image/ab67616d0000b273d37d023cf0ddb1440f659ee3","1","11","274411","https://p.scdn.co/mp3-preview/baa03cdc1f8eb6db5055f6b08531babddd4903ea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USUG11401350","","2016-04-27T19:38:06Z","alternative dance,alternative rock,brooklyn indie,chamber pop,indie rock,indietronica,modern rock,neo-synthpop","0.658","0.688","7","-3.709","1","0.0263","0.0178","0.000183","0.256","0.214","123.058","4","","Harvest Records","C © 2014 TV On The Radio/Girl From Nantucket, Inc., Under Exclusive License To Harvest Records, P ℗ 2014 TV On The Radio/Girl From Nantucket, Inc., Under Exclusive License To Harvest Records"
"brandon","spotify:track:1fuAXVJhRN3yYfAHnxxCVK","River","spotify:artist:64l9cD8tQscYZCGRLlNm3f","Akron/Family","spotify:album:6nR9d2woFF3E46hbF5c7KA","Set 'Em Wild, Set 'Em Free","spotify:artist:64l9cD8tQscYZCGRLlNm3f","Akron/Family","2009-04-30","https://i.scdn.co/image/ab67616d0000b273bc4f5e9820a257519c9f7a4d","1","2","285653","","false","0","USJ5G0931202","","2016-04-27T19:38:05Z","freak folk","0.525","0.762","5","-7.207","1","0.0425","0.00192","0","0.0685","0.294","107.074","4","","Dead Oceans","C 2009 Dead Oceans, P 2009 Dead Oceans"
"brandon","spotify:track:45p0MAVey0dnjZXo8kMUzh","Featherstone","spotify:artist:79hrYiudVcFyyxyJW0ipTy","The Paper Kites","spotify:album:5l8axHOB8sCsWqfK5XVtbF","Woodland - EP","spotify:artist:79hrYiudVcFyyxyJW0ipTy","The Paper Kites","2013-03-05","https://i.scdn.co/image/ab67616d0000b273fdf99e518793e96169b36948","1","2","229626","","false","0","TCAAY1166505","","2016-04-27T19:12:09Z","acoustic pop,australian indie folk,indie anthem-folk,indie folk,stomp and flutter,stomp and holler","0.803","0.373","8","-13.692","1","0.0367","0.868","0.0266","0.104","0.636","124.921","4","","Nettwerk Records","C © 2013 The Paper Kites Under Exclusive License To Nettwerk Productions, P ℗ 2013 The Paper Kites Under Exclusive License To Nettwerk Productions"
"brandon","spotify:track:6KmJfZCd5f4P11vuglbIrN","No Love Today","spotify:artist:4PM86aECDhcdwuJNZNrR22","Chris Smither","spotify:album:7jnQ0kUOFnoJEwdL38rR6u","Live as I'll Ever Be","spotify:artist:4PM86aECDhcdwuJNZNrR22","Chris Smither","2000-07-18","https://i.scdn.co/image/ab67616d0000b273b6c593c7e9745b2ccaea8bef","1","6","284081","https://p.scdn.co/mp3-preview/6eac489341a51c4fad11a5acf85a01ebb2d046e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","TCAAX1110354","","2016-04-22T20:28:27Z","acoustic blues,country blues,folk,new england americana","0.557","0.29","11","-9.184","0","0.0386","0.849","0","0.7","0.358","89.117","4","","Signature Sounds","C 2000 Signature Sounds, P 2000 Signature Sounds"
"brandon","spotify:track:5Wnli5wX4QnjqMVy1PulUk","Let It Breathe","spotify:artist:6k3UpifDbb2ox25edM5j3P","Water Liars","spotify:album:1LdOqoQ00IQMPSkwpgYNPb","Water Liars","spotify:artist:6k3UpifDbb2ox25edM5j3P","Water Liars","2014-02-04","https://i.scdn.co/image/ab67616d0000b273adf837d649a6cfd7661c1413","1","5","159645","","false","0","QMNJ81429005","","2016-04-22T19:25:32Z","mississippi indie","0.397","0.152","11","-16.109","1","0.036","0.888","0.0000604","0.113","0.298","114.186","4","","Big Legal Mess","C 2014 Big Legal Mess Records, P 2014 Big Legal Mess Records"
"brandon","spotify:track:3f4V6NPl38AzgXMjImY5H6","Black Metal","spotify:artist:3MuPVbFDynbq9zRTAqjRxi","Max Jury","spotify:album:1LygChf3iU7L1fBzpBD6Y2","All I Want: The Sonic Factory Sessions","spotify:artist:3MuPVbFDynbq9zRTAqjRxi","Max Jury","2014-08-27","https://i.scdn.co/image/ab67616d0000b273d04b2ba7b152bc762baae978","1","2","226000","","false","0","GBX721400127","","2016-04-22T19:17:34Z","new americana","0.598","0.667","4","-8.056","1","0.0273","0.0957","0.119","0.25","0.393","116.883","4","","Marathon Artists","C 2014 Marathon Artists, P 2014 Marathon Artists"
