"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"emily","spotify:track:4TF240Qq2I1cr2Ysvfps4d","Broken Record","spotify:artist:4oEXworvhegyK83rZwVyWL","GSoul","spotify:album:4NV2SxuesqKwcBdDgACH9R","Hate Everything","spotify:artist:4oEXworvhegyK83rZwVyWL","GSoul","2019-12-11","https://i.scdn.co/image/ab67616d0000b273a4dd01ec42266f3c633d08b5","1","2","192360","https://p.scdn.co/mp3-preview/894e51e2c891c49abf68f7db0f201009371de731?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","KRF151900079","","2022-09-08T18:35:52Z","k-rap,korean r&b","0.703","0.599","6","-7.127","1","0.101","0.2","0","0.428","0.851","104.048","4","","Genie Music Corporation, Stone Music Entertainment","C 2019 H1GHR MUSIC, P 2019 H1GHR MUSIC"
"emily","spotify:track:5rbuv6zso7QSaKt265H3M3","High School in Jakarta","spotify:artist:2kxP07DLgs4xlWz8YHlvfh","NIKI","spotify:album:34zREEtZQOmQbqFU4cIQuT","High School in Jakarta","spotify:artist:2kxP07DLgs4xlWz8YHlvfh","NIKI","2022-08-05","https://i.scdn.co/image/ab67616d0000b2730f4e6e2f664c64ad3ac74b18","1","1","219036","https://p.scdn.co/mp3-preview/3e9b012da3f78d1f1a54c96db15d27335b28d985?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","ZZOPM2236003","","2022-08-25T17:59:25Z","indonesian r&b","0.871","0.485","7","-8.294","0","0.0411","0.527","0.0000737","0.169","0.494","119.976","4","","88rising Music","C © 2022 88rising Records, P ℗ 2022 88rising Records"
"emily","spotify:track:2FeBslNBMdR9V58uv6hd2t","N95","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","spotify:album:1atjqOZTCdrjxjMyCPZc2g","Mr. Morale & The Big Steppers","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","2022-05-13","https://i.scdn.co/image/ab67616d0000b273f30764d5fa1e439ad6a7742f","1","2","195950","","true","24","USUM72208963","","2022-07-27T15:27:55Z","conscious hip hop,hip hop,rap,west coast rap","0.79","0.67","1","-5.527","1","0.105","0.377","0.00000232","0.119","0.408","139.956","4","","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records","C © 2022 Aftermath/Interscope Records, P pgLang/Top Dawg Entertainment/Aftermath/Interscope Records; ℗ 2022 Aftermath/Interscope Records"
"emily","spotify:track:3s2Qd1rsWqbvOoxpFTRp8D","Kraazy","spotify:artist:16Nc36xAtNyQ7BMBcDsaLv","Likybo","spotify:album:1CIQcaDbehOjBHdZfGgBcM","Million Dollar Mindset","spotify:artist:16Nc36xAtNyQ7BMBcDsaLv","Likybo","2017-07-14","https://i.scdn.co/image/ab67616d0000b273d1a7266056739f304c1a6387","1","4","151578","https://p.scdn.co/mp3-preview/e7a180f4b2e3389ba7649652b560a93bac11b352?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USUYG1149392","","2022-07-22T18:46:08Z","cali rap","0.689","0.701","6","-9.477","0","0.237","0.314","0","0.123","0.37","94.982","4","","Mozzy Records","C 2017 Mozzy Records, P 2017 Mozzy Records"
"emily","spotify:track:6ZhmsXbTueMqhhsgUfXBYo","Edamame","spotify:artist:3vzJueN7TkCtYpz1myVmDU, spotify:artist:5wEF5my54dE5vMMmSUz2q3","Dontcry, Glimlip","spotify:album:1sP83JA4XZhzLhHiV8CKXQ","Jiro Dreams","spotify:artist:3vzJueN7TkCtYpz1myVmDU, spotify:artist:5wEF5my54dE5vMMmSUz2q3","Dontcry, Glimlip","2020-02-24","https://i.scdn.co/image/ab67616d0000b2735165784ca28ada1bb79140f6","1","4","89423","","false","0","TCAEQ2084567","","2022-03-24T21:40:48Z","lo-fi beats,lo-fi study,lo-fi beats","0.684","0.463","0","-8.517","0","0.0843","0.417","0.926","0.146","0.321","155.966","4","","ChilledCow Records","C 2020 ChilledCow Records, P 2020 ChilledCow Records"
"emily","spotify:track:3XstzgzP0rp3bzElEnRVHv","Slow Down","spotify:artist:0fTav4sBLmYOAzKuJw0grL","Mac Ayres","spotify:album:0qQKOuHPlCPKaNgeOh3ytH","Drive Slow","spotify:artist:0fTav4sBLmYOAzKuJw0grL","Mac Ayres","2017-08-11","https://i.scdn.co/image/ab67616d0000b27317a3b492679522901c5da94e","1","4","234595","https://p.scdn.co/mp3-preview/4953cc6be21330e27f3588d7086c125af2e2d231?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","QM24S1702915","","2022-03-17T06:28:58Z","chill r&b","0.729","0.338","5","-12.816","1","0.116","0.892","0.000295","0.118","0.184","119.345","4","","Dixon Court Records","P 2017 Dixon Court Records"
"emily","spotify:track:2dX2W20qzwqM6G910woDKo","Lovers In The Night","spotify:artist:2bWTIIQP9zaVc55RaMGu7e","Seori","spotify:album:5qewqwnafgBx455s6LNcWv","Lovers In The Night","spotify:artist:2bWTIIQP9zaVc55RaMGu7e","Seori","2021-03-18","https://i.scdn.co/image/ab67616d0000b273f40a36b5fd31d9817c34b070","1","1","210546","https://p.scdn.co/mp3-preview/68d95c2678cebd49ede6f694653f57ca9c0caf1b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","KRMIM2105817","","2022-03-03T18:52:29Z","korean r&b","0.776","0.785","9","-4.085","0","0.058","0.295","0.000807","0.169","0.5","98.036","4","","ATISPAUS/88rising Music","C © 2021 ATISPAUS/88rising Records, P ℗ 2021 ATISPAUS/88rising Records"
"emily","spotify:track:75NuCOwuIv1Ss7e7P3C1pt","(Only) About Love - Demo","spotify:artist:73BLwSX6gsNeVzS7DgI4xe","grentperez","spotify:album:1Jambq0Veczpkxj4bWUm7S","Demo(s) About Love","spotify:artist:73BLwSX6gsNeVzS7DgI4xe","grentperez","2021-08-27","https://i.scdn.co/image/ab67616d0000b273e65679903e80608c549b463d","1","2","258000","","false","0","UKXN21997304","","2022-02-17T03:39:44Z","bedroom r&b","0.71","0.513","1","-10.57","0","0.0343","0.107","0.114","0.143","0.593","130.043","4","","Fast Friends","C 2021 Fast Friends, P 2021 Fast Friends"
"emily","spotify:track:5UvS2soEVuRr4SFpvB09KJ","When The Rain Stops","spotify:artist:7lXgbtBDcCRbfc5f8FhGUL","Hoody","spotify:album:6FAG9dF5HWKlUALQeLYWpt","D-day","spotify:artist:7lXgbtBDcCRbfc5f8FhGUL","Hoody","2021-10-25","https://i.scdn.co/image/ab67616d0000b273629fc821c7e1a0a122d5214e","1","4","181653","https://p.scdn.co/mp3-preview/1e8e50f6762de56f55646d7bcca151f49eade164?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","KRC712100051","","2022-02-10T03:44:56Z","k-rap,korean r&b","0.664","0.54","4","-7.592","0","0.0489","0.709","0","0.105","0.542","129.97","4","","Genie Music Corporation, Stone Music Entertainment","C 2021 AOMG, P 2021 AOMG"
"emily","spotify:track:423NhOTzoqgeaIJbrUzSoo","On The Way (feat. Mila J)","spotify:artist:5ZS223C6JyBfXasXxrRqOk, spotify:artist:6cN9XwPMj9bWzJ32GC6V7v","Jhené Aiko, Mila J","spotify:album:1JsySWOa2RchsBB2N4313v","Chilombo (Deluxe)","spotify:artist:5ZS223C6JyBfXasXxrRqOk","Jhené Aiko","2020-07-17","https://i.scdn.co/image/ab67616d0000b273128c44a13ff730aedae77779","1","26","222600","https://p.scdn.co/mp3-preview/4096dbc99863ac01265555ffafec9e18434ab039?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USUM72014232","","2022-02-07T01:13:57Z","r&b,hip pop,r&b,trap queen","0.575","0.443","7","-11.626","0","0.28","0.756","0","0.109","0.658","113.862","4","","Def Jam Recordings","C © 2020 Def Jam Recordings, a division of UMG Recordings, Inc., P ℗ 2020 Def Jam Recordings, a division of UMG Recordings, Inc."
