"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"matt","spotify:track:59NraMJsLaMCVtwXTSia8i","Prada","spotify:artist:5wCmhq5J2hPwL2r0eKurxn, spotify:artist:5KKpBU5eC2tJDzf0wmlRp2, spotify:artist:5VadK1havLhK1OpKYsXv9y","cassö, RAYE, D-Block Europe","spotify:album:5MU0RmBSpoSxOPYBfcobDc","Prada","spotify:artist:5wCmhq5J2hPwL2r0eKurxn, spotify:artist:5KKpBU5eC2tJDzf0wmlRp2, spotify:artist:5VadK1havLhK1OpKYsXv9y","cassö, RAYE, D-Block Europe","2023-08-11","https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c","1","1","132359","https://p.scdn.co/mp3-preview/07ca5d41f53802807fd40d2778e66f633a2f3b8b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","94","GBCEN2300147","","2023-11-22T20:14:01Z","uk contemporary r&b,uk pop,melodic drill,uk hip hop","0.638","0.717","8","-5.804","1","0.0375","0.001","0.00000179","0.113","0.422","141.904","4","","Ministry of Sound Recordings","P (P) 2023 Under Exclusive License to Ministry of Sound Recordings"
"matt","spotify:track:21lfQ6cXJF15ubyPLB6qHz","Vanilla","spotify:artist:7FKTg75ADVMZgY3P9ZMRtH","flipturn","spotify:album:6tM8YvhhXemdO5xjsmS8Ro","Heavy Colors","spotify:artist:7FKTg75ADVMZgY3P9ZMRtH","flipturn","2017-03-31","https://i.scdn.co/image/ab67616d0000b2733d79d99049ec6b41c59ad5a1","1","2","248437","https://p.scdn.co/mp3-preview/3f0507ddbbe98405004cb59ae00f8367be96ca43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","TCACZ1763640","","2023-10-30T19:32:13Z","jacksonville indie,pov: indie","0.633","0.761","11","-7.097","1","0.034","0.0502","0.00114","0.638","0.801","96.061","4","","flipturn","C 2017 flipturn, P 2017 flipturn"
"matt","spotify:track:2BIfG6wL1t5wk1KixoK2BV","Chicago","spotify:artist:7FKTg75ADVMZgY3P9ZMRtH","flipturn","spotify:album:6tM8YvhhXemdO5xjsmS8Ro","Heavy Colors","spotify:artist:7FKTg75ADVMZgY3P9ZMRtH","flipturn","2017-03-31","https://i.scdn.co/image/ab67616d0000b2733d79d99049ec6b41c59ad5a1","1","3","319821","https://p.scdn.co/mp3-preview/2278d1daa61b894b9203f3c7ee66ba209bdc1be4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","TCACZ1763642","","2023-10-30T17:49:32Z","jacksonville indie,pov: indie","0.709","0.655","4","-9.638","1","0.0342","0.543","0.00283","0.0931","0.609","111.97","4","","flipturn","C 2017 flipturn, P 2017 flipturn"
"matt","spotify:track:04uR2cdkgiaLIzebPcs25m","Two Weeks","spotify:artist:2Jv5eshHtLycR6R8KQCdc4","Grizzly Bear","spotify:album:3XQMgEnLQnOMkFaJA9w6sZ","Veckatimest","spotify:artist:2Jv5eshHtLycR6R8KQCdc4","Grizzly Bear","2009-05-24","https://i.scdn.co/image/ab67616d0000b273aaa83532a319c37f1fb4180c","1","2","246213","https://p.scdn.co/mp3-preview/85280509156c3f6ba4f72d9c25f455f72e9f8240?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","GBBPW0900065","","2023-09-29T03:35:03Z","art pop,baroque pop,brooklyn indie,indie rock,neo-synthpop,new weird america","0.526","0.723","5","-5.59","1","0.0294","0.3","0.00698","0.058","0.744","159.685","4","","Warp Records","C 2009 Warp Records, P 2009 Warp Records"
"matt","spotify:track:6cB0sVqlATraubALqGJ0l1","Foolin' Ourselves","spotify:artist:1GERDglQrxe4ynLzcdG6qP","Evan Honer","spotify:album:2Xz0fS1DBBIjLRVkImPFD0","West on I-10","spotify:artist:1GERDglQrxe4ynLzcdG6qP","Evan Honer","2023-04-28","https://i.scdn.co/image/ab67616d0000b273b5b58df7ebec59a8bf09bc82","1","7","191539","https://p.scdn.co/mp3-preview/74e3c7f915ffa3586bed6eddeaa7c05243f7deb9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","QZNWX2272728","","2023-09-16T18:26:08Z","","0.804","0.271","10","-9.95","1","0.0415","0.811","0","0.111","0.795","116.942","4","","Cloverdale Records","P 2023 Cloverdale Records"
"matt","spotify:track:5iXFSLQgs4MmA7tEvRKgAE","Bet","spotify:artist:1I75NNqQj1nWDCK1ObrCHo","Mark Laird","spotify:album:0mIQwkUsVo4Ls1c8j8S34r","Bet","spotify:artist:1I75NNqQj1nWDCK1ObrCHo","Mark Laird","2021-07-02","https://i.scdn.co/image/ab67616d0000b2735ed913f57b33d90ab37af672","1","1","287999","https://p.scdn.co/mp3-preview/c3c006d66b03a83cccc55fefc102979dda5db493?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","UKN6K2002820","","2023-08-20T00:39:45Z","","0.796","0.989","5","-8.341","0","0.0799","0.00896","0.795","0.394","0.563","140.003","4","","Shall Not Fade","C 2021 Shall Not Fade LTD, P 2021 Shall Not Fade LTD"
"matt","spotify:track:3QLjDkgLh9AOEHlhQtDuhs","Best I Ever Had","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:1LShhEEKRT5MNPcO7jtYHh","So Far Gone","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2009","https://i.scdn.co/image/ab67616d0000b27354ef13c30a024a7f1ba79efd","1","10","257690","https://p.scdn.co/mp3-preview/6de38d9beebc2f5e219b6191ea5f26fca5cd138a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USCM51900161","","2023-08-15T17:44:55Z","canadian hip hop,canadian pop,hip hop,pop rap,rap","0.395","0.922","1","-2.176","1","0.375","0.19","0","0.134","0.558","162.361","4","","Young Money/Cash Money Records","C © 2019 Young Money/Cash Money Records, P ℗ 2019 Young Money/Cash Money Records"
"matt","spotify:track:2vTmp13DDKIRWTHPRYNfEh","Assumptions","spotify:artist:07UJz804RJxqNvxFXC3h9H","Sam Gellaitry","spotify:album:2waZkaQGtcdGPWIkcUMxbQ","Assumptions (Jengi Remix)","spotify:artist:07UJz804RJxqNvxFXC3h9H, spotify:artist:4lgrPvofm0IT605L9OrOTN","Sam Gellaitry, Jengi","2023-02-10","https://i.scdn.co/image/ab67616d0000b273614806167e83311f562aae55","1","2","220838","https://p.scdn.co/mp3-preview/400571d0b7b39e0e1119266a93cc2a8accc7fe18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBAYE2100388","","2023-08-14T15:28:45Z","future bass,scottish electronic,vapor twitch","0.639","0.815","11","-4.718","1","0.221","0.123","0.00113","0.193","0.443","126.055","4","","FFRR","C Under exclusive licence to Parlophone Records Limited., © 2023 Viewfinder Recordings Limited, P Under exclusive licence to Parlophone Records Limited, ℗ 2023 Viewfinder Recordings Limited"
"matt","spotify:track:7u0fz3V6cYeYTX91DMmIvQ","Food for the Soul","spotify:artist:3zW0xazqnHoq9QV9zBROVC","it's murph","spotify:album:3U20hCbqPM745vgo0PVcmw","Food for the Soul","spotify:artist:3zW0xazqnHoq9QV9zBROVC","it's murph","2023-02-17","https://i.scdn.co/image/ab67616d0000b27307f074178d042ed6df29e8e4","1","1","210562","https://p.scdn.co/mp3-preview/968dcfa101ef6a14e414fd0580111bcd8e6481e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","QM24S2300657","","2023-08-14T15:21:43Z","stutter house","0.655","0.714","7","-7.78","0","0.0572","0.0512","0.48","0.32","0.131","123.002","4","","Sonic Café","P 2023 Sonic Café"
"matt","spotify:track:2FDTHlrBguDzQkp7PVj16Q","Sprinter","spotify:artist:6Ip8FS7vWT1uKkJSweANQK, spotify:artist:5H4yInM5zmHqpKIoMNAx4r","Dave, Central Cee","spotify:album:5l0QlaI3wdZpE7ggoO5Rwg","Sprinter","spotify:artist:6Ip8FS7vWT1uKkJSweANQK, spotify:artist:5H4yInM5zmHqpKIoMNAx4r","Dave, Central Cee","2023-06-01","https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60","1","1","229133","https://p.scdn.co/mp3-preview/2e97b9631a29437339458578ad607eb22d23663a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","91","GBUM72305159","","2023-08-09T16:08:54Z","uk hip hop,melodic drill","0.916","0.583","1","-8.067","1","0.241","0.186","0","0.0798","0.661","141.095","4","","Neighbourhood / Live Yours","C © 2023 Neighbourhood / Live Yours, P ℗ 2023 Neighbourhood / Live Yours"
"matt","spotify:track:12BwVTLEvpQREU9mmb8H3C","O Pani!","spotify:artist:2JN7EU0IQBx2cWaHh23Mfm","Grzegorz Hyży","spotify:album:1JZJaY1HGGVOpui0YhFsMr","Momenty","spotify:artist:2JN7EU0IQBx2cWaHh23Mfm","Grzegorz Hyży","2017-06-09","https://i.scdn.co/image/ab67616d0000b27387b6d9997ed9f1e72dba428b","1","4","178893","https://p.scdn.co/mp3-preview/1a53fb16185ef5d7c4c76411be61b539d9bf9159?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","PLB381601461","","2023-08-07T13:44:39Z","polish pop","0.855","0.621","8","-7.146","0","0.0367","0.126","0","0.19","0.834","126.065","4","","Sony Music Entertainment","P (P) 2017 Sony Music Entertainment Poland Sp. z o.o."
"matt","spotify:track:34DdiMOZFVqMHu0uJ2Vd8a","Sideways (feat. Citizen Cope)","spotify:artist:6GI52t8N5F02MxU0g5U69P, spotify:artist:7enBrBojgBJuPPdqTq4Z5F","Santana, Citizen Cope","spotify:album:5kkPOwoE9ItngbGIF6m3A4","Shaman","spotify:artist:6GI52t8N5F02MxU0g5U69P","Santana","2002-09-30","https://i.scdn.co/image/ab67616d0000b27313bcd4bbfcf1fab9644e0f7b","1","9","280173","https://p.scdn.co/mp3-preview/685dc4127d566c81809b87058e2600ebc8d8d4e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USAR10201230","","2023-07-18T15:54:41Z","blues rock,classic rock,mexican classic rock,alternative rock","0.532","0.468","2","-7.624","1","0.0431","0.168","0","0.125","0.247","112.392","4","","Arista","P (P) 2002 Arista Records, Inc."
"matt","spotify:track:4cyZWnBdkSitrZcBgiejdP","Higher","spotify:artist:4noqLU403F1QDR5cggn9ch, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","DJ Hotday, J. Cole","spotify:album:3NRBTT3qyblcZbphwYbC55","Good In Any Hood","spotify:artist:4noqLU403F1QDR5cggn9ch","DJ Hotday","2011-01-19","https://i.scdn.co/image/ab67616d0000b273fc6d63815715bf2c847c6ceb","1","8","232960","https://p.scdn.co/mp3-preview/3b51c53d52101f13e1ad4246d6e8026d8e7a25c6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","USJ3V1079597","","2023-07-08T19:49:19Z","conscious hip hop,hip hop,north carolina hip hop,rap","0.853","0.661","6","-8.584","1","0.247","0.329","0","0.0803","0.786","88.053","4","","DJ Hotday","C 2011 DJ Hotday, P 2011 DJ Hotday"
"matt","spotify:track:0FA4wrjDJvJTTU8AepZTup","Watch This - ARIZONATEARS Pluggnb Remix","spotify:artist:4O15NlyKLIASxsJ0PrXPfz, spotify:artist:0M2CO5ijP35MDhNwvpgxTV, spotify:artist:2xzyIzdjfeXX6FIQtlAAyw","Lil Uzi Vert, sped up nightcore, ARIZONATEARS","spotify:album:3VvPLpCZR5viLBFTbzm6E1","Watch This (ARIZONATEARS Pluggnb Remix)","spotify:artist:4O15NlyKLIASxsJ0PrXPfz, spotify:artist:0M2CO5ijP35MDhNwvpgxTV, spotify:artist:2xzyIzdjfeXX6FIQtlAAyw","Lil Uzi Vert, sped up nightcore, ARIZONATEARS","2023-02-05","https://i.scdn.co/image/ab67616d0000b2731e28b92ccb915b5307a7eb02","1","1","163139","https://p.scdn.co/mp3-preview/1cce06be1e8bc6d30ee8f6e00e4ac1f6d5d58b52?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","USAT22301358","","2023-07-08T11:30:42Z","hip hop,melodic rap,philly rap,rage rap,rap,nightcore,sped up","0.686","0.897","11","-7.18","0","0.0386","0.0103","0.103","0.153","0.355","129.975","4","","sped up nightcore","C 2023, P 2023"
"matt","spotify:track:7E4qUlNYocWix5FKBdw5CN","OH! TENGO SUERTE","spotify:artist:2Ex4vjQ6mSh5woTlDWto6d","Masayoshi Takanaka","spotify:album:7BQPfd39YTObQGamGhDF7g","SEYCHELLES","spotify:artist:2Ex4vjQ6mSh5woTlDWto6d","Masayoshi Takanaka","1976","https://i.scdn.co/image/ab67616d0000b2733174a9f789d91a20d3ef14aa","1","1","252666","https://p.scdn.co/mp3-preview/d81eed9f22908c47901a11c8866a11c743779359?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","JPKT07600701","","2023-06-19T13:10:49Z","classic japanese jazz","0.519","0.744","2","-9.487","1","0.0432","0.68","0.0526","0.123","0.408","93.555","4","","Universal Music LLC","C © 1995 UNIVERSAL SIGMA, a division of UNIVERSAL MUSIC LLC, P ℗ 1976 UNIVERSAL SIGMA, a division of UNIVERSAL MUSIC LLC"
"matt","spotify:track:1KcECJIr0lCMA30DO8VTlv","Beacon","spotify:artist:7gRH7pJQJaAvrwvi8STYEl","Matt Duncan","spotify:album:3Jo37slGgcjhK6rMqi6uPf","Beacon","spotify:artist:7gRH7pJQJaAvrwvi8STYEl","Matt Duncan","2010-05-01","https://i.scdn.co/image/ab67616d0000b273a989a805f94d3ed96cff7c41","1","5","214360","https://p.scdn.co/mp3-preview/d4b2c0a654ac8b7e4285555b0277166f32a74774?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USQY51336643","","2023-06-18T13:41:57Z","lexington ky indie,retro soul","0.716","0.454","8","-7.367","1","0.0391","0.415","0.000223","0.076","0.464","86.002","4","","Soul Step Records/Hop Hop","C 2010 Matt Duncan under exclusive license to Snafu Records, P 2010 Matt Duncan under exclusive license to Snafu Records"
"matt","spotify:track:4Y6GIje3GErVRIq1Ff5BJq","Black Madonna","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","spotify:album:2VuZJsJBPLwg9BeQFQle8G","Social Cues","spotify:artist:26T3LtbuGT1Fu9m0eRq5X3","Cage The Elephant","2019-04-19","https://i.scdn.co/image/ab67616d0000b27388883701231713b18429f80b","1","3","226533","https://p.scdn.co/mp3-preview/57597b7eb86331ce8bdf28e6fd701f3a260de5c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USRC11803825","","2023-05-22T22:37:46Z","modern alternative rock,modern rock,pov: indie,punk blues,rock","0.705","0.728","4","-3.184","0","0.035","0.00122","0.0693","0.0753","0.966","109.991","4","","RCA Records Label","P (P) 2019 110 Entertainment LLC, under exclusive license to RCA Records"
"matt","spotify:track:3E2qVqPW3FS2LXzCbss9yq","Sunset For The Dead","spotify:artist:7FvQR6QFfXmW18dyMqnHvv","Tommy Newport","spotify:album:6noSfxwRPvApqPSIcL9uGz","Glasshead","spotify:artist:7FvQR6QFfXmW18dyMqnHvv","Tommy Newport","2023-02-17","https://i.scdn.co/image/ab67616d0000b27357261f94f1a5d2595f6cc29f","1","10","203070","https://p.scdn.co/mp3-preview/7e782f54fe9467b66a0302dbadfe03ed69a12b22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USA2P2230634","","2023-05-10T15:37:58Z","kansas indie","0.647","0.623","5","-4.92","0","0.0362","0.0725","0.0186","0.365","0.526","78.987","4","","Tommy Newport","C © 2023 Real Dirty Boy / Silk Ivory, P ℗ 2023 Real Dirty Boy / Silk Ivory"
"matt","spotify:track:3pD0f7hSJg2XdQ6udw5Tey","What Goes Around.../...Comes Around (Interlude)","spotify:artist:31TPClRtHm23RisEBtV3X7","Justin Timberlake","spotify:album:2scB1uhcCI1TSf6b9TCZK3","FutureSex/LoveSounds","spotify:artist:31TPClRtHm23RisEBtV3X7","Justin Timberlake","2006-09-12","https://i.scdn.co/image/ab67616d0000b273c6ba98fd3f3b396a6c6f7091","1","6","448573","https://p.scdn.co/mp3-preview/6288521777e9d6f237b311484806e1522ac32c8d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USJI10600479","","2023-05-05T05:36:27Z","dance pop,pop","0.687","0.723","7","-4.751","1","0.0709","0.122","0.00102","0.573","0.432","76","4","","Jive","P (P) 2006 Zomba Recording LLC"
"matt","spotify:track:4nlvKIIetOWGIMyhjQXgOZ","The Difference","spotify:artist:6nxWCVXbOlEVRexSbLsTer, spotify:artist:6O4EGCCb6DoIiR6B1QCQgp","Flume, Toro y Moi","spotify:album:3QgFzksD4J43TnGIJOOrRV","The Difference","spotify:artist:6nxWCVXbOlEVRexSbLsTer, spotify:artist:6O4EGCCb6DoIiR6B1QCQgp","Flume, Toro y Moi","2020-03-11","https://i.scdn.co/image/ab67616d0000b273a8d74e789b99484e0e169001","1","1","139662","https://p.scdn.co/mp3-preview/dd10663fee1c96f0f63f3f44fc7b8a0d94f7a913?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","AUFF02000008","","2023-04-28T23:43:05Z","australian dance,australian electropop,australian indie,downtempo,edm,indietronica,chillwave,hypnagogic pop,indie soul,indietronica","0.56","0.865","1","-1.148","1","0.0909","0.255","0.000153","0.083","0.424","159.96","4","","Future Classic","C 2020 Future Classic, P 2020 Future Classic"
"matt","spotify:track:0lMbuWUpfTWhEmOKxppEau","Rollin (feat. Future & Khalid)","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:6LuN9FCkKOj5PcnpouEgny, spotify:artist:4A0TivfinfALCAMJqqjZIk","Calvin Harris, Future, Khalid, Funk Wav","spotify:album:2HaqChIDc5go3qxVunBDK0","Funk Wav Bounces Vol.1","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:4A0TivfinfALCAMJqqjZIk","Calvin Harris, Funk Wav","2017-06-30","https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef","1","4","272653","https://p.scdn.co/mp3-preview/0b3a9a1cdcec0a2b3cf29b13155bb141cca3644b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","GBARL1700769","","2023-04-25T03:04:30Z","dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,atl hip hop,hip hop,rap,southern hip hop,trap,pop,pop r&b,funktronica","0.753","0.76","6","-4.518","0","0.0859","0.446","0.0000313","0.182","0.657","91.953","4","","Columbia","P (P) 2017 Sony Music Entertainment UK Limited"
"matt","spotify:track:6YTTbkaXY4I17SDHtENKVe","Ain’t Coming Back","spotify:artist:1cIz2h3ERs72r60yw78Deu","Drinks On Me","spotify:album:0ZPjd4Chz1mSFRGhfOgpG2","Ain’t Coming Back","spotify:artist:1cIz2h3ERs72r60yw78Deu","Drinks On Me","2023-04-05","https://i.scdn.co/image/ab67616d0000b273b5f196115f11b6705bde1e46","1","1","261493","https://p.scdn.co/mp3-preview/8755157ad39e6049100833459d8d2a4e9dc76121?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","UKQNV2300018","","2023-04-24T04:01:40Z","bassline","0.654","0.962","5","-2.909","0","0.0435","0.000942","0.912","0.101","0.423","134.001","4","","Drinks On Me","C 2023 Drinks On Me & Supernature, P 2023 Drinks On Me & Supernature"
"matt","spotify:track:5g9zQM8xjmZRHbGbrm0fdU","Feel The Same","spotify:artist:5IrxhrMyvZxzgPYrC9j2km, spotify:artist:31rVRoX5ZG9ZyRbHvlEwjA","Ian Asher, RuthAnne","spotify:album:1BvIg5jWpKM73SY0YQYieB","Feel The Same (feat. RuthAnne)","spotify:artist:5IrxhrMyvZxzgPYrC9j2km, spotify:artist:31rVRoX5ZG9ZyRbHvlEwjA","Ian Asher, RuthAnne","2023-04-07","https://i.scdn.co/image/ab67616d0000b2730f5191f0b7f46d2723ff0c0b","1","1","170968","https://p.scdn.co/mp3-preview/15c00a47eecff174bf38e715cfe4efad75391713?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","QZWH32300004","","2023-04-19T22:14:04Z","","0.618","0.86","5","-4.909","0","0.0335","0.00178","0.0000984","0.134","0.453","125.955","4","","Easier Said","C 2023 Easier Said, P 2023 Easier Said"
"matt","spotify:track:0GT2hQQ6mdHeW0AZDl5NlJ","Gatluak - Bakermat Remix","spotify:artist:6AC7fqQQgNwXXpBa5bqyBr, spotify:artist:6kpYdtbD0QinjBcwkxLPm3, spotify:artist:3MyFDtqB80WZvbtCZRsekM","Kronan, Nyaruach, Bakermat","spotify:album:1XVR96ao2iSG3yDGr1a1rN","Gatluak (Bakermat Remix)","spotify:artist:6AC7fqQQgNwXXpBa5bqyBr, spotify:artist:6kpYdtbD0QinjBcwkxLPm3, spotify:artist:3MyFDtqB80WZvbtCZRsekM","Kronan, Nyaruach, Bakermat","2021-07-23","https://i.scdn.co/image/ab67616d0000b273591c3f691cc42a0257eb0665","1","1","139383","https://p.scdn.co/mp3-preview/548c6f8dc5c8a3fdb7ec28b3c7f18f210977f061?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","NLQ8X1700100","","2023-04-18T12:12:58Z","saxophone house,south sudanese pop,minimal tech house,tropical house","0.581","0.647","11","-7.335","0","0.0614","0.0778","0.0502","0.304","0.257","117.737","4","","Big Top Amsterdam","C 2021 Big Top Amsterdam, P 2021 Big Top Records"
"matt","spotify:track:3I10tZ5MgEMo4WryCNJkZQ","Won't Forget You (Edit)","spotify:artist:2TcGJdSOiOvITBzhvfX8XB","Shouse","spotify:album:36b1UkMwoVCfTVlRqgkp3J","Won't Forget You","spotify:artist:2TcGJdSOiOvITBzhvfX8XB","Shouse","2022-02-04","https://i.scdn.co/image/ab67616d0000b2731f3784b43dbc8566a24473f2","1","2","230945","https://p.scdn.co/mp3-preview/95d0a52d0942d7ea4bd5b906e9e2696cfa256faf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USA2P2201279","","2023-04-18T10:09:40Z","aussietronica","0.656","0.655","7","-6.766","0","0.024","0.02","0.00816","0.103","0.555","127.001","4","","Hell Beach","C © 2022 Hell Beach, a division of ONELOVE Recordings, P ℗ 2022 Hell Beach, a division of ONELOVE Recordings"
"matt","spotify:track:4ItmLaoV2YCCx0MKKQOTNT","Righteous (SLOW & REVERB)","spotify:artist:2Hil1oktsE7Wic4X5cBGK3","Mo Beats","spotify:album:4YI4JmnkU1ggD6wWdCrBfC","Righteous (SLOW & REVERB)","spotify:artist:2Hil1oktsE7Wic4X5cBGK3","Mo Beats","2022-04-02","https://i.scdn.co/image/ab67616d0000b27326c6c6fa0eabdb92f18de726","1","1","180403","https://p.scdn.co/mp3-preview/17760738048ffa340e003672deccee3302fe6da9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","QZES92271583","","2023-04-09T04:49:37Z","","0.56","0.867","10","-8.169","0","0.0385","0.00285","0.721","0.172","0.0362","148.972","4","","48 Hours Entertainment","C 2022 Mo Beats, under exclusive license to 48 Hours Entertainment, P 2022 Mo Beats, under exclusive license to 48 Hours Entertainment"
"matt","spotify:track:2zG8L9QM7FnlKkLQYirIxh","Righteous","spotify:artist:2Hil1oktsE7Wic4X5cBGK3","Mo Beats","spotify:album:3V94UgGEHH6Au9bH1J4MnS","Righteous","spotify:artist:2Hil1oktsE7Wic4X5cBGK3","Mo Beats","2022-03-29","https://i.scdn.co/image/ab67616d0000b27335f4f8de81ea97071ecf0820","1","1","163910","https://p.scdn.co/mp3-preview/7a8ee004fc0871e2bfcc15199d620d5cefcd718b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","QZES82296241","","2023-04-09T04:49:16Z","","0.426","0.78","5","-7.936","0","0.0383","0.000807","0.872","0.11","0.133","81.984","4","","48 Hours Entertainment","C 2022 Mo Beats, under exclusive license to 48 Hours Entertainment, P 2022 Mo Beats, under exclusive license to 48 Hours Entertainment"
"matt","spotify:track:38QoDeU7XVYUJ6Sl0gES1I","Introduction","spotify:artist:4fNyHJVpejfDhaaWk9jOfN","The Butlers","spotify:album:1OeA0vji9TURyHpNI4pnBh","The Butlers","spotify:artist:4fNyHJVpejfDhaaWk9jOfN","The Butlers","2019-03-07","https://i.scdn.co/image/ab67616d0000b273d672c7e28ed2003803823596","1","1","81232","","false","15","NZAM01900332","","2023-03-16T17:31:16Z","christchurch indie","0.688","0.466","4","-10.844","0","0.0701","0.194","0.0035","0.135","0.265","144.131","4","","THE BUTLERS","C 2019 THE BUTLERS, P 2019 THE BUTLERS"
"matt","spotify:track:3OPGtIpSjGk9kFRE7LvaJT","Never Again","spotify:artist:05GArk2WAfXphqEqjwVAN1","Dear Sunday","spotify:album:4rx6w3VgM8xj1m57IeeudG","Never Again","spotify:artist:05GArk2WAfXphqEqjwVAN1","Dear Sunday","2020-09-13","https://i.scdn.co/image/ab67616d0000b273c5322c31c73677dbce6fa143","1","1","173478","","true","2","SEYOK2040855","","2023-03-16T17:15:52Z","australian surf rock","0.717","0.731","6","-6.353","0","0.0308","0.215","0.00000185","0.118","0.725","91.98","4","","Dear Sunday","C 2020 Ben S, Eligh L, Mason N, Calvin F, P 2020 Ben Swanson"
"matt","spotify:track:4x1dWc1GgAfC04GcTlllax","Lake Missoula","spotify:artist:4qU7IJSReZnsLy5907Mtau","Richy Mitch & The Coal Miners","spotify:album:2weOG4ZiOjfxiuFMsHm9JQ","RMCM","spotify:artist:4qU7IJSReZnsLy5907Mtau","Richy Mitch & The Coal Miners","2017-05-17","https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a","1","2","106250","https://p.scdn.co/mp3-preview/6b1d00bd4605d46ac324ca68cbcb499d667c6b0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","SEYOK1731712","","2023-03-04T23:10:59Z","modern folk rock","0.446","0.247","11","-13.036","0","0.0287","0.905","0.233","0.111","0.245","138.328","1","","Richy Mitch & The Coal Miners","C 2017 Prodoe Copyright, P 2017 Prodoe Productions"
"matt","spotify:track:2cSdAkzAf2T4j4aLvx4LLz","Baby Girl","spotify:artist:5Kmr0b3ip8g9P2i0dLTC3Z","Disco Lines","spotify:album:06SuoEMTpd5PGRVwuIpETC","Baby Girl","spotify:artist:5Kmr0b3ip8g9P2i0dLTC3Z","Disco Lines","2022-06-15","https://i.scdn.co/image/ab67616d0000b27345e61dc802ecd73217eb5cfc","1","1","111074","https://p.scdn.co/mp3-preview/4a22b4616e39db215d486cad76339861da696658?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","QZHN42278148","","2023-03-04T22:15:28Z","stutter house","0.73","0.907","2","-3.72","1","0.0606","0.0921","0.114","0.23","0.249","120.968","4","","Sony Music Entertainment","P (P) 2022 DISCO DISCO DISCO LLC under exclusive license to last nite/Arista Records, a division of Sony Music Entertainment"
"matt","spotify:track:2AL0YvQ2rjIBBi7T1DPJ2Y","Sober","spotify:artist:1DjYfGxpROAacO07tajyAO","KiLLOWEN","spotify:album:243zoCsP7bfdzk15meTjAY","Sober","spotify:artist:1DjYfGxpROAacO07tajyAO","KiLLOWEN","2023-01-16","https://i.scdn.co/image/ab67616d0000b27356f846e4f99fc6a14c1052ab","1","1","107524","https://p.scdn.co/mp3-preview/fc867bd654a97fc8c2fe9002b2b906bd53dbd513?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","DGA082239589","","2023-03-03T21:30:46Z","","0.66","0.737","2","-8.776","1","0.154","0.228","0.00388","0.0875","0.706","133.924","4","","Trakk Records","C 2023 Trakk Records via DMY, P 2023 Trakk Records via DMY"
